Game,U,V,Clock
5,Kaydop,Miss,-13
5,Rebound,Jacob,-12
5,Jacob,Steal,-9
5,Steal,Sikii,-9
5,Sikii,Clear,-5
5,Clear,Sadjunior,-5
5,Sadjunior,Steal,-3
5,Steal,Skyline,-3
5,Skyline,Save,0
5,Rebound,Sikii,0
5,Sikii,Save,0
5,Rebound,Kaydop,0
5,Kaydop,Timeout,0
5,Kickoff,Skyline,3
5,Skyline,Clear,5
5,Clear,Fireburner,5
5,Fireburner,Jacob,8
5,Jacob,Clear,10
5,Clear,Kaydop,10
5,Kaydop,Skyline,13
5,Skyline,Steal,16
5,Steal,Sadjunior,16
5,Sadjunior,Clear,18
5,Clear,Sikii,18
5,Sikii,Steal,20
5,Steal,Fireburner,20
5,Fireburner,Sadjunior,21
5,Sadjunior,Clear,24
5,Clear,Kaydop,24
5,Kaydop,Clear,28
5,Clear,Sadjunior,28
5,Sadjunior,Steal,31
5,Steal,Sikii,31
5,Sikii,Kaydop,36
5,Kaydop,Steal,37
5,Steal,Fireburner,37
5,Fireburner,Sadjunior,42
5,Sadjunior,Miss,42
5,Rebound,Jacob,43
5,Jacob,Clear,45
5,Clear,Sikii,45
5,Sikii,Clear,51
5,Clear,Jacob,51
5,Jacob,Steal,53
5,Steal,Kaydop,53
5,Kaydop,Clear,55
5,Clear,Fireburner,55
5,Fireburner,Jacob,58
5,Jacob,Yield,60
5,Inbounds,Kaydop,62
5,Kaydop,Save,65
5,Rebound,Sikii,68
5,Sikii,Kaydop,70
5,Kaydop,Score,70
