Game,U,V,Clock
6,Paschy90,Clear,-92
6,Clear,Turtle,-92
6,Turtle,Steal,-90
6,Steal,Deevo,-90
6,Deevo,Clear,-87
6,Clear,GarrettG,-87
6,GarrettG,Moses,-81
6,Moses,Save,-80
6,Rebound,Paschy90,-77
6,Paschy90,Steal,-76
6,Steal,Turtle,-76
6,Turtle,Clear,-74
6,Clear,Deevo,-74
6,Deevo,Steal,-69
6,Steal,Moses,-69
6,Moses,Clear,-68
6,Clear,ViolentPanda,-68
6,ViolentPanda,Clear,-65
6,Clear,Turtle,-65
6,Turtle,Steal,-60
6,Steal,Deevo,-60
6,Deevo,Clear,-57
6,Clear,Moses,-57
6,Moses,Turtle,-56
6,Turtle,Clear,-54
6,Clear,Paschy90,-54
6,Paschy90,Deevo,-52
6,Deevo,ViolentPanda,-50
6,ViolentPanda,Clear,-47
6,Clear,GarrettG,-47
6,GarrettG,Clear,-44
6,Clear,Paschy90,-44
6,Paschy90,Deevo,-44
6,Deevo,Steal,-38
6,Steal,Turtle,-38
6,Turtle,Score,-36
6,Kickoff,Moses,-11
6,Moses,Clear,-7
6,Clear,Paschy90,-7
6,Paschy90,Deevo,-5
6,Deevo,ViolentPanda,-3
6,ViolentPanda,Clear,-2
6,Clear,Moses,-2
6,Moses,Steal,0
6,Steal,Deevo,0
6,Deevo,ViolentPanda,0
6,ViolentPanda,Score,0
6,Kickoff,Deevo,4
6,Deevo,Save,5
6,Rebound,Turtle,7
6,Turtle,Steal,9
6,Steal,ViolentPanda,9
6,ViolentPanda,Steal,10
6,Steal,Moses,10
6,Moses,Clear,14
6,Clear,Deevo,14
6,Deevo,Steal,17
6,Steal,Turtle,17
6,Turtle,Clear,22
6,Clear,Paschy90,22
6,Paschy90,Deevo,23
6,Deevo,Clear,26
6,Clear,Moses,26
6,Moses,Steal,27
6,Steal,ViolentPanda,27
6,ViolentPanda,Clear,33
6,Clear,Turtle,33
6,Turtle,GarrettG,37
6,GarrettG,Clear,39
6,Clear,ViolentPanda,39
6,ViolentPanda,Clear,42
6,Clear,Moses,42
6,Moses,Clear,47
6,Clear,Deevo,47
6,Deevo,Steal,50
6,Steal,Moses,50
6,Moses,Steal,52
6,Steal,Deevo,52
6,Deevo,Clear,53
6,Clear,GarrettG,53
6,GarrettG,Steal,56
6,Steal,Paschy90,56
6,Paschy90,Clear,58
6,Clear,Moses,58
6,Moses,Save,60
6,Inbounds,Deevo,62
6,Deevo,ViolentPanda,65
6,ViolentPanda,Score,66
